replied_tweet_id,reply_tweet_id,annotation1,annotation2,final_annotation
1272280923984269315,1272282155717144576,0,0,0
1272217333600313344,1272242287259639810,0,0,0
1174755736196460550,1272216000935723008,0,0,0
1272056334050119680,1272058633921142784,0,0,0
1272033993169534976,1272036902909153280,0,0,0
1272582453786533888,1272597705936773121,0,0,0
1270757601962332163,1272767575924015104,0,0,0
1273385732162404355,1273403636404674562,0,0,0
1273176924634955777,1273178694408908802,0,0,0
1274005283296157696,1274005285288521737,0,0,0
1274076166656122880,1274214966195822594,0,0,0
1274690673955024896,1274691699395174401,0,0,0
1275834077657083905,1275837589841420288,0,0,0
1275583184474955784,1275586512424521736,0,0,0
1276586636629942272,1276614412367953920,0,0,0
1276585170741624833,1276610505298317312,0,0,0
1276512254045884417,1276571803918319616,0,0,0
1276229368088584193,1276531347792723970,2,2,2
1276141557754757125,1276494472558370817,0,0,0
1277343530101473280,1277360643243421696,0,0,0
1277563736195248128,1277570406443073537,0,0,0
1277487531605610497,1277491677339488259,0,0,0
1278434582736625665,1278445122464645121,0,0,0
1278333044454305792,1278340442090848257,0,0,0
1278221945155325953,1278221946770030596,0,0,0
1279191070925041670,1279191073768845320,0,0,0
1279096109638594562,1279137141776318465,0,0,0
1278948201949782016,1278948204000747520,0,0,0
1279902833781989376,1279903239161491462,0,0,0
1279894911354130437,1279895760763531264,0,0,0
1279732544301338626,1279733864886415360,0,0,0
1279465649450835969,1279710149180080129,0,0,0
1279693191340572672,1279701991917334529,0,0,0
1280747675613356033,1280796425593524229,0,0,0
1280776502167076864,1280776504524316673,0,0,0
1281198960271646720,1281307262737428483,0,0,0
1281295161520201729,1281468697584992257,0,0,0
1281489164379324416,1282051996401500161,0,0,0
1280196162486665216,1282012122470391809,0,0,0
1281894771200532482,1281898296752197632,0,0,0
1281857720820236290,1281883030655664130,0,0,0
1282796987658665984,1282801993334042624,0,0,0
1282754143963283456,1282784816539348992,0,0,0
1282783190696919040,1282783802268332032,0,0,0
1283104771298209793,1283105273478029312,0,0,0
1283103931342696448,1283104229427687426,0,0,0
1283083240333545473,1283099452329336832,0,0,0
1283058228713132036,1283058669316444160,0,0,0
1282886198512570368,1283034159888375811,0,0,0
1283151982203678723,1283291254248411137,0,0,0
1283698438274797569,1283705225547784192,0,0,0
1283647765982191616,1283647884710248448,0,0,0
1284025369457295361,1284025952071233538,0,0,0
1283509143005990914,1284857898020077570,0,0,0
1285454458361720832,1285514455892275200,0,0,0
1285343907610537985,1285482644898185216,0,0,0
1286020652483448833,1286040638824292364,0,0,0
1287813253028954112,1287833831970676738,0,0,0
1287735181219110914,1287778740550930432,0,0,0
1287731765612883968,1287759727817039875,0,0,0
1287728186369990658,1287728440267943937,0,0,0
1288074953238208513,1288159555592040450,2,2,2
1288074953238208513,1288387108734992384,0,0,0
1287726181018734593,1288271244173938688,0,0,0
1288082660485664768,1288881182495649792,2,2,2
1288498834000183298,1289106909346365440,2,2,2
1289928558882590720,1290030779225931776,2,2,2
1289907404365275136,1289951029690130432,0,0,0
1289849732383281152,1289943116565245953,0,0,0
1290388885206454275,1290388887924355072,0,0,0
1290335269162487809,1290357066222186496,0,0,0
1290323469788487681,1290326119749746689,0,0,0
1289955015596085249,1290276728112201729,0,0,0
1290211992054247424,1290244491773792256,2,2,2
1290214032469684224,1290214084898467840,0,0,0
1290199780807892992,1290201501860651011,0,0,0
1290395013373779968,1290547508737904640,0,0,0
1290750172167888896,1291024295074967554,0,0,0
1290960774731530241,1290965613653954562,0,0,0
1290750172167888896,1290944463460880384,2,2,2
1292108562311905280,1292457612773130240,0,0,0
1292246222124847107,1292338298850091013,0,0,0
1291864053153964039,1292283084323328003,0,0,0
1292588122874707968,1292857194816446465,0,0,0
1292590508238409728,1292856412159332352,0,0,0
1292467213274931202,1292855635109990401,0,0,0
1293173849316630534,1293177468367470592,0,0,0
1293150148239986695,1293152684112056331,0,0,0
1293132541717864449,1293134471320018944,0,0,0
1293453505236262912,1293557370535251970,0,0,0
1293321767482785794,1293445681139593216,0,0,0
1293156841690673152,1293420109546037248,0,0,0
1293971874741997574,1293972765482070017,0,0,0
1294983694151757826,1295039250312900609,0,0,0
1294926595719860224,1294942198904037376,0,0,0
1295701021566611457,1295733832239456257,0,0,0
1296489656511598593,1296543912727924736,0,0,0
1296485284637548544,1296489656511598593,0,0,0
1296453663964237825,1296457411864272896,0,0,0
1296454028361191424,1296456853342298112,0,0,0
1296313493470273536,1296379968562356229,0,0,0
1296686734747607040,1296703767539257344,0,0,0
1296661444424085504,1296663944422207493,0,0,0
1297241513685123073,1297383854836260864,0,0,0
1297984375926202369,1297989134884245505,0,0,0
1297825977909870592,1297924173772324864,0,0,0
1298292687649611776,1298294163612598275,0,0,0
1297963560056819714,1298165343639220224,0,0,0
1298387519369879555,1298504920744828928,0,0,0
1299096485741637633,1299096487465492494,0,0,0
1298888696599633920,1299038724827877379,0,0,0
1299022614388711424,1299025569213018113,0,0,0
1298991052674617351,1298994280510308359,0,0,0
1298952890699128832,1298952898588692480,0,0,0
1298836335852224513,1298887528280461312,0,0,0
1298704243071889410,1298882208279789568,0,0,0
1298873796661858306,1298877512085315585,0,0,0
1298922099990564864,1299846123436285955,0,0,0
1300108171848155137,1300108555035570176,0,0,0
1300045597538476032,1300047796322676737,0,0,0
1299448389722046467,1299972595920535558,0,0,0
1300352645727760385,1300353809575747586,1,0,0
1300252100744507392,1300253406368538630,0,0,0
1300476566774792196,1300775341330440192,0,0,0
1301205228503683074,1301206971639619585,0,0,0
1301156972822237186,1301159196818366464,0,0,0
1302181556220461056,1302186074014351361,0,0,0
1302652941116080128,1302663263633707009,0,0,0
1302981217474818049,1303078736951115778,0,0,0
1303025531340894208,1303025532657897472,0,0,0
1303007504964694018,1303022003360870400,0,0,0
1302894098093834242,1302906664421556225,0,0,0
1304051979401015297,1304204289678729218,0,0,0
1303766549355024384,1303951482610421760,0,0,0
1304383823485038592,1304479181535956992,0,0,0
1304339980731510784,1304352375742902274,0,0,0
1304672946477301763,1304708547150831617,0,0,0
1305199215518388224,1305253517754540033,0,0,0
1305457214346473475,1305457578323988480,0,0,0
1305915343873941510,1305952166419537924,0,0,0
1306141773102755840,1306143646312525824,0,0,0
1306712448511217668,1306720889342484480,0,0,0
1306541209259839488,1306548378776596480,0,0,0
1306288928069169152,1306476378561355781,0,0,0
1306442756148006913,1306449879670173697,0,0,0
1307042599845462017,1307043859403333632,0,0,0
1307256981057671169,1307259367327240193,0,0,0
1307277811393138688,1307576688906317826,0,0,0
1307611904320385024,1308381598132432896,0,0,0
1308160496282079232,1308309019216543745,0,0,0
1309038591427870725,1309812771694014464,0,0,0
1309772932860837888,1309779986929377280,2,2,2
1310207666548019201,1310603445120847873,0,0,0
1310874457704198144,1310976023199088643,0,0,0
1311367879699451910,1311390104649445379,0,0,0
1311680036605505537,1311694424846602241,0,0,0
1312508690017083392,1312509225550057473,0,0,0
1312441193477795841,1312442279294951424,0,0,0
1312430367576666112,1312431311575973888,0,0,0
1312351127829176327,1312351909404184577,0,0,0
1312483521181564928,1312869285472206849,0,0,0
1312486394661535744,1312731497661636608,0,0,0
1313077262703525888,1313077264830136320,0,0,0
1313039506937970688,1313058748357844993,0,0,0
1312792235470139397,1313039299118608384,0,0,0
1313021339016613889,1313021965297430528,0,0,0
1312783180391419908,1313013247797276673,0,0,0
1312787431515619334,1313389139941826560,0,0,0
1313352901058875393,1313353980303507457,0,0,0
1313825259934617600,1313903247762038784,0,0,0
1313896962685632513,1313898750750851072,0,0,0
1313776236557225984,1313780473374691328,0,0,0
1314285986273267712,1314308757053153292,0,0,0
1314160107098460162,1314161350688600065,0,0,0
1314546457316413442,1314549400803454976,0,0,0
1314452826865774592,1314453370162343936,0,0,0
1314892364264230913,1314893996188143619,0,0,0
1314802136585318400,1314802547736092672,0,0,0
1314602517817430016,1315184757672677376,0,0,0
1315673961355792384,1315700511853760512,0,0,0
1315521582480207872,1315525290324643840,0,0,0
1316778615879741443,1316841419336749057,0,0,0
1316435376970567685,1316764442105872384,0,0,0
1316718268665802766,1316735529665400839,0,0,0
1317093641995886593,1317194818783793152,0,0,0
1317932851023798280,1317937311347245057,0,0,0
1317867324909694977,1318187563287498754,0,0,0
1318138900129468416,1318144130011246599,0,0,0
1318569240702713862,1318569812004638723,0,0,0
1318901937832710147,1318905671509737478,0,0,0
1318901919356801025,1318904618252980224,0,0,0
1319161117734768640,1319412022925234176,0,0,0
1319329765103456256,1319365626452992001,0,0,0
1319204326989025280,1319292615880110084,0,0,0
1318858941632307203,1319243585276051456,0,0,0
1319692323903725569,1319766288655409153,0,0,0
1319692323903725569,1319741096470118400,1,2,2
1319694399769579528,1319695950386991105,0,0,0
1319691807605837830,1319693661253308417,0,0,0
1319773087588601857,1320037154303758342,0,0,0
1319723933697036290,1319901090205343745,0,0,0
1288093776603471872,1320446765997449218,0,0,0
1320642006578831361,1320649365556547585,0,0,0
1321505115040370688,1321506456634564611,0,0,0
1321959984142450689,1321960048575369216,0,0,0
1321849796047605760,1321850229046595584,0,0,0
1321813660713496576,1321832275714187264,0,0,0
1321704346162221057,1321713045236862977,0,0,0
1321423709547171840,1321608311171649536,0,0,0
1322270159650934784,1322294817217519616,0,0,0
1321866881180094464,1322079211616673794,0,0,0
1322465789291749376,1322646590490902531,0,0,0
1322876774204792834,1322879780455370752,0,0,0
1322864691341873153,1322864693002776581,0,0,0
1322833533556195328,1322838377822097417,0,0,0
1322663548665909248,1322712984565829633,0,0,0
1323193745605562369,1323197007847108608,0,0,0
1323140453743689729,1323142981579395074,0,0,0
1323732949884407814,1323734573709144067,0,0,0
1324415909914570752,1324418538350825472,0,0,0
1324409912227749896,1324413923639152640,0,0,0
1324396062392619008,1324399578226008069,0,0,0
1324850148728557570,1324851810931220491,0,0,0
1325884937313071104,1325885447600558080,0,0,0
1325838821011943424,1325839733495357444,0,0,0
1325768150319816710,1325819712715055104,0,0,0
1325772558738857987,1325773879491620866,0,0,0
1325882310080794624,1326039119273873408,0,0,0
1325882310080794624,1325992012563304449,0,0,0
1326564051468644352,1326622825004863490,0,0,0
1323629787533946881,1326594979867844610,0,0,0
1326538955114770434,1326589282493063170,0,0,0
1326218064879349760,1326454187006316544,0,0,0
1327002407524503553,1327007671686475777,0,0,0
1326530841972006912,1327002701641691138,0,0,0
1326971993518960644,1326975900353781765,0,0,0
1326838398099853312,1326948296837967874,0,0,0
1326513759637000193,1326845775071031297,0,0,0
1327197782877347840,1327374198013038593,0,0,0
1326971993518960644,1327331414682062849,0,0,0
1327175763918016512,1327308101272416257,0,0,0
1327145430812151810,1327199358727688192,0,0,0
1326971993518960644,1327136327922569216,0,0,0
1327702412560375809,1327742343924035591,0,0,0
1327253082997219329,1327718755783352321,0,0,0
1327585993654984706,1327598087003627520,0,0,0
1326636540253114370,1327565784957267968,0,0,0
1327975597050634241,1328073319736807425,0,0,0
1327867770420273154,1327955934967189504,2,2,2
1327867770420273154,1327881459860975616,2,2,2
1328392424763371526,1328449992047128576,0,0,0
1328439804707696643,1328445413607825408,0,0,0
1326508641424379906,1328378852389826561,0,0,0
1328243120392335360,1328312020278652930,0,0,0
1328809537986588680,1328812591620173824,0,0,0
1328787551176568834,1328793325713952770,0,0,0
1328589184416813056,1328601954512211968,0,0,0
1329179869759090690,1329195074790576129,0,0,0
1329145027713445893,1329147879508889600,0,0,0
1329145027713445893,1329145816565637121,0,0,0
1329132763828662276,1329133279811956738,0,0,0
1329131653537665024,1329132763828662276,0,0,0
1329090781487853569,1329111618828038144,0,0,0
1329109732888547328,1329110643174158336,0,0,0
1329093036417040389,1329099487734870017,0,0,0
1329040266410463232,1329057601653530624,0,0,0
1329032315838877698,1329037605783166979,0,0,0
1328971865822519297,1329022548332474368,0,0,0
1328976448565235712,1329017726044696578,0,0,0
1328858343356686337,1328957644304945152,0,0,0
1329432533784727552,1329513417560952834,0,0,0
1329386670664380417,1329441849174593543,0,0,0
1329296196674985985,1329391692303183874,0,0,0
1329165673621286915,1329364037772210178,0,0,0
1329878240002011137,1329879093266018307,0,0,0
1329862090606202881,1329863405587542017,0,0,0
1329830535313698817,1329855190753824768,0,0,0
1329821505568567296,1329831587245142020,0,0,0
1329421117208080385,1329721594411880449,0,0,0
1329655027582033921,1329663109078900741,0,0,0
1330247293145112582,1330248009943281665,0,0,0
1330143693085552640,1330228471516291081,0,0,0
1330146400630345730,1330147575471738880,0,0,0
1330451368486854659,1330606717369987074,0,0,0
1330534061098594307,1330578071741718538,0,0,0
1330453783848116224,1330461462373011460,0,0,0
1330445140322889732,1330456933082533889,0,0,0
1330445140322889732,1330456049334235138,0,0,0
1330435694695735297,1330438894576422914,0,0,0
1330977456833040386,1331013650287648771,0,0,0
1330986226422321152,1330988143101751301,0,0,0
1330983278476726276,1330985619141476352,0,0,0
1330924479732719622,1330974363638788100,0,0,0
1330803030145593344,1330967548804931585,0,0,0
1330959274512588803,1330964001283592195,0,0,0
1330870386679017472,1330926306385596422,0,0,0
1330911909558722567,1330917686495342599,0,0,0
1330827248778285057,1330902893151522826,0,0,0
1330848672666542080,1330864388237107200,0,0,0
1330803030145593344,1330823687621275648,0,0,0
1330764678469984256,1330795926806474752,0,0,0
1331322025332379648,1331348139270352896,0,0,0
1331297130661744646,1331328699422171137,0,0,0
1331280056702935048,1331317431961341953,0,0,0
1331170269977866245,1331309447210283011,0,0,0
1331223110532599808,1331250529712939008,0,0,0
1331201725760495619,1331241321332432913,0,0,0
1331171419603001345,1331180864970088448,0,0,0
1331177644390555649,1331179420552466433,0,0,0
1330974363638788100,1331134117807857665,0,0,0
1330898960412774401,1331111580499660807,0,0,0
1331431118948720640,1331722265457782792,0,0,0
1331520584539312128,1331694196936368130,0,0,0
1331655396486942721,1331656214485344256,0,0,0
1331431118948720640,1331524046278758401,0,0,0
1331502686966067200,1331513579678392320,0,0,0
1331324625708490752,1331456569360461825,0,0,0
1331887923608883203,1332066656210792456,0,0,0
1332032808236224515,1332037517919604738,0,0,0
1332030769007652865,1332033327168167936,0,0,0
1331913359395082242,1332019394734661634,0,0,0
1331938254988472323,1331957646073733127,0,0,0
1331645036837154819,1331897684207263745,0,0,0
1331885884522815492,1331897305704837121,0,0,0
1332427662556590083,1332437031767650304,0,0,0
1332422776800546816,1332435549391609861,0,0,0
1332044580615843840,1332383561060593665,0,0,0
1332311324735512576,1332383310039949313,0,0,0
1330884939840163842,1332365460705259520,0,0,0
1332223841561694209,1332330036666519552,0,0,0
1332264647039340544,1332265099688628224,0,0,0
1331887923608883203,1332249929704681474,0,0,0
1331869856082194432,1332230150721777665,0,0,0
1331981168468692994,1332174965815336960,0,0,0
1332814023436480512,1332814465457397762,0,0,0
1332683456514564098,1332809128398434309,0,0,0
1332734749383778306,1332795190055198722,0,0,0
1332776645720231937,1332785147003940867,0,0,0
1332765006975426560,1332775583533633537,0,0,0
1332743062745964548,1332746262538575876,0,0,0
1332683456514564098,1332732462296915968,0,0,0
1332711505339559938,1332723407679578114,0,0,0
1332671230076477441,1332711369200824322,0,0,0
1332457875931803648,1332707833499033601,0,0,0
1332683456514564098,1332699571336654848,0,0,0
1332639805528829952,1332651358055505921,0,0,0
1332644730992271360,1332648191049818112,0,0,0
1332457875931803648,1332623716619067393,0,0,0
1332457875931803648,1332603532697088002,0,0,0
1332533125625286658,1332601938295328770,0,0,0
1332457875931803648,1332597703201710082,0,0,0
1332570399486390275,1332594448925077504,0,0,0
1332952504334753792,1333155242230370304,0,0,0
1332952504334753792,1333102098700005379,0,0,0
1332776645720231937,1333038496777449479,0,0,0
1332952504334753792,1333025840846794763,0,0,0
1332928540908646401,1332967643402432512,0,0,0
1332952504334753792,1332960090077487105,0,0,0
1332952504334753792,1332956001121804288,0,0,0
1332308347941490688,1332887853475516421,0,0,0
1333498172035969027,1333500092368687104,0,0,0
1333491820832100359,1333494714105012230,0,0,0
1330803943371399168,1333485993316454400,0,0,0
1333378800051245056,1333418696606425088,2,2,2
1333388958189957121,1333400141013917697,0,0,0
1333395346672799749,1333396376974204928,0,0,0
1333291357868322816,1333293285465616385,0,0,0
1333824317340209155,1333885500193714178,0,0,0
1333800259768655882,1333878653831278592,0,0,0
1333800259768655882,1333876895654481921,0,0,0
1333800259768655882,1333875567494565891,0,0,0
1333632084456468480,1333870938035793935,0,0,0
1333800259768655882,1333863270260858883,2,2,2
1333824317340209155,1333861193547714563,0,0,0
1333819682336419841,1333820282218434561,0,0,0
1333809684608847882,1333816876913332229,0,0,0
1333807929523384321,1333815756228677635,0,0,0
1333803615136321544,1333804747749421057,0,0,0
1333791212185083906,1333797862342156288,0,0,0
1333773418232246272,1333789718929055750,0,0,0
1333767831310184451,1333776671078555650,0,0,0
1333728349512998919,1333776633359183874,0,0,0
1333718745915781120,1333732551161245697,0,0,0
1333467733728636931,1333708949087019008,0,0,0
1334249635200847872,1334250971954810882,0,0,0
1334169104828264449,1334245642600931328,0,0,0
1334187040091541512,1334238903776186380,0,0,0
1334234250363678720,1334237763126882306,0,0,0
1334232790020345859,1334237006285692929,0,0,0
1334230409866047493,1334231619520049152,0,0,0
1244722853301420033,1334212746892734464,0,0,0
1334062633222279170,1334210418873659394,0,0,0
1334139954876870665,1334206687360806912,0,0,0
1334139954876870665,1334204641651855366,0,0,0
1332363970485882882,1334174388841816065,0,0,0
1334165941853282304,1334169855147323393,0,0,0
1334088602800828417,1334090373803761665,0,0,0
1334038423078834176,1334088911111544832,0,0,0
1334056372250570752,1334070502281809922,0,0,0
1334045625281863681,1334046347616522242,0,0,0
1333784477965815808,1334007360420007936,0,0,0
1333723172378718209,1333982672671154176,2,2,2
1333800259768655882,1333933031288045570,0,0,0
1334630624620142593,1334633991866081282,0,0,0
1334611173942161410,1334618216237305860,0,0,0
1334602215764463617,1334605442530508800,0,0,0
1334598401888030725,1334598657237258242,0,0,0
1334535826756300802,1334598109301764100,0,0,0
1334542756149157889,1334592168854491138,0,0,0
1334230296099745794,1334583833933590528,0,0,0
1334405477711613952,1334582581115969537,0,0,0
1218880339726217219,1334582565768933377,0,0,0
1334573116664627200,1334574552173735938,0,0,0
1334542756149157889,1334544616830406656,0,0,0
1334430071566774272,1334541964109352967,0,0,0
1334521341794525187,1334522768864501761,0,0,0
1334516328594628610,1334518126457860096,0,0,0
1334410297449263105,1334513293940174853,0,0,0
1333800259768655882,1334459534782455812,0,0,0
1334430588183384065,1334451061642436612,0,0,0
1334361168161468416,1334430071566774272,0,0,0
1334410963827691520,1334415242793807875,0,0,0
1334397208876212225,1334397680324325377,0,0,0
1334228835638915077,1334395174697512960,0,0,0
1334230296099745794,1334384708743032834,0,0,0
1334235289934585858,1334383867797659648,0,0,0
1334139954876870665,1334372025780015106,0,0,0
1331942816184999943,1334347450916741125,0,0,0
1334281193878118400,1334291616715173889,0,0,0
1334264309732564997,1334291341224923139,0,0,0
1334256675746877441,1334290098859487240,0,0,0
1334911608821264388,1334970926904070146,0,0,0
1334950559238008839,1334952162863046665,0,0,0
1334817459833081856,1334943457194938369,0,0,0
1281973200121888768,1334933350935572482,0,0,0
1334911608821264388,1334912815396761603,0,0,0
1334819383319859200,1334902367133835264,0,0,0
1334748321114697729,1334883901366538241,0,0,0
1330146400630345730,1334868938736459779,0,0,0
1334819383319859200,1334845699616288768,0,0,0
1334827832640499712,1334835911947919363,0,0,0
1334576923880673280,1334810730512732160,0,0,0
1334775246629572614,1334810507572809731,0,0,0
1334809672792956936,1334810424324329472,0,0,0
1334805339036934149,1334809137176334336,2,2,2
1334797858487345154,1334808511222583297,0,0,0
1334544449444122624,1334802459353616385,0,0,0
1334541598848331777,1334790365619113984,0,0,0
1334750529596108801,1334777984599924738,0,0,0
1334588800367005699,1334775001980035072,0,0,0
1334754597051768833,1334768489924530176,0,0,0
1334737950186164225,1334755376454119424,0,0,0
1334489982401130500,1334735055617466370,0,0,0
1334590700994891776,1334730509855952896,0,0,0
1334704416822276096,1334714525900304385,0,0,0
1335221251808301056,1335344012694319106,0,0,0
1316458265484591110,1335339218390953986,0,0,0
1334590700994891776,1335337706080104450,0,0,0
1334548032596094978,1335336087011663882,0,0,0
1335209995994972160,1335302331299221506,0,0,0
1335269029737623553,1335275406669324290,0,0,0
1334903084229734401,1335263546888826880,0,0,0
1335219271178330112,1335223598898946052,0,0,0
1334995822086418437,1335216612291588098,0,0,0
1335133595380408320,1335194863625777152,0,0,0
1335160831084990464,1335163216071176193,0,0,0
1334840621643812865,1335112586023596033,0,0,0
1335557643721707520,1335710368413388807,0,0,0
1334748931612438529,1335700173167726594,0,0,0
1335671478998724608,1335673260680355840,0,0,0
1335668164512931841,1335670500601847808,0,0,0
1335646193922179073,1335658966177734656,0,0,0
1335537589584060418,1335578544366346246,0,0,0
1335537589584060418,1335577573884108801,0,0,0
1335571214140661760,1335575937929408516,0,0,0
1334149442396680198,1335569435613163520,0,0,0
1335521310563323904,1335562846588063744,0,0,0
1335257854773776385,1335556813362761729,0,0,0
1335537589584060418,1335551064104431616,0,0,0
1335521310563323904,1335537085797773316,0,0,0
1335531455204700160,1335533803557826561,0,0,0
1335521310563323904,1335532803795070977,0,0,0
1335531779164409858,1335532301975949314,0,0,0
1335521310563323904,1335532192890560512,0,0,0
1335527465914134530,1335531779164409858,0,0,0
1335508024614559744,1335510353699086336,0,0,0
1335495490125918208,1335509213565612039,0,0,0
1335507304968581122,1335508285932367872,0,0,0
1335501732940410880,1335503717076971521,0,0,0
1335336087011663882,1335498125314641920,0,0,0
1335487539747151872,1335497682064986113,0,0,0
1335140140793143296,1335496102162944002,0,0,0
1335283814432710657,1335495222705463296,0,0,0
1335348655079899138,1335478447108448258,0,0,0
1335466351805263872,1335469231119405057,0,0,0
1336018155379056642,1336032221841461250,0,0,0
1335998309094318080,1336007159222575106,0,0,0
1335894313360875520,1336000969289715713,0,0,0
1335926262309773315,1335999117873516547,0,0,0
1335975716513603586,1335979971693699074,0,0,0
1335937588604121088,1335957998313889793,0,0,0
1335916972459106304,1335920756346253312,0,0,0
1335892589728460800,1335893429323231232,0,0,0
1335850969918279681,1335880340016156672,0,0,0
1335798917590605824,1335799856007426048,0,0,0
1335725131725934599,1335752297801019398,0,0,0
1336237850585681922,1336378223207325696,0,0,0
1336216243775414279,1336349068361146370,0,0,0
1336091035953487872,1336324807097372679,0,0,0
1336244676077252608,1336313767282548749,0,0,0
1336278935357808643,1336313010021916672,0,0,0
1336301831002206209,1336307836381503489,0,0,0
1334846977658466305,1336285351325917184,0,0,0
1336251177936302081,1336279238618587137,0,0,0
1336263739050483713,1336278553143504896,0,0,0
1335951875271766016,1336272865726001152,0,0,0
1336180706800664576,1336252989313572864,0,0,0
1336235738564866049,1336245944308953089,0,0,0
1336180706800664576,1336220142884282368,0,0,0
1336212709642293248,1336215788420812800,0,0,0
1336702616617807872,1336814175859957766,0,0,0
1336783517041168385,1336791985735299076,0,0,0
1336339892939366404,1336785332075974656,0,0,0
1336767584763600897,1336775198322855936,0,0,0
1336720036279545861,1336770903242371072,0,0,0
1336723003355312129,1336768714188984320,0,0,0
1336738361835483136,1336760901819633665,0,0,0
1336748725906137090,1336756327490654209,0,0,0
1336749054563414019,1336756061664055297,0,0,0
1336728509536940032,1336751159671926789,0,0,0
1336731329245966338,1336749487843323906,0,0,0
1336668427612807168,1336749274156183555,0,0,0
1336728688570863616,1336748668158873601,0,0,0
1336731329245966338,1336744355760140288,0,0,0
1336740459524333568,1336741194957811715,0,0,0
1336180706800664576,1336734632654598145,0,0,0
